X,Y,OBJECTID,CASE_ID,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,COUNTY,CITY_TIMS,POINT_X,POINT_Y,CRASH_TYPE,YEAR
-117.897518821626,33.7889834229911,99,8717467,2018,2018/09/15 00:00:00+00,2328,6,LEWIS ST,CHAPMAN AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,ORANGE,-117.89750671,33.78897858,AUTO-PEDESTRIAN,2022
-117.998570463688,33.7696282685264,100,6796833,2015,2015/01/15 00:00:00+00,0335,4,HOOVER ST,BENTON AV,S,N,N, , ,2,0,4,1,3,0,0,0,0,0,0,0,ORANGE,WESTMINSTER,-117.99855834,33.76962343,AUTO-AUTO,2022
-117.724166791193,33.570819981042,101,6796951,2015,2015/01/17 00:00:00+00,1810,6,PACIFIC PARK,ALISO CREEK RD,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,ALISO VIEJO,-117.72415473,33.57081515,AUTO-AUTO,2022
-117.86794212729,33.7160348893118,102,6799302,2015,2015/01/22 00:00:00+00,1938,4,MAIN,WARNER, ,Y,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,ORANGE,SANTA ANA,-117.86793003,33.71603005,AUTO-AUTO,2022
-117.867939647915,33.7160349599469,103,8911577,2019,2019/10/13 00:00:00+00,0519,7,WARNER AV,MAIN ST,E,N,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,SANTA ANA,-117.86792755,33.71603012,AUTO-BICYCLIST,2022
-117.640922692837,33.6510404242404,104,6799726,2015,2015/01/21 00:00:00+00,0825,3,SANTA MARGARITA PKWY,PINECREST RD,W,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.64091064,33.65103558,AUTO-AUTO,2022
-117.919992166927,33.7309949285532,105,6806902,2015,2015/01/18 00:00:00+00,1138,7,HARBOR,LILAC, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.91998006,33.73099009,AUTO-AUTO,2022
-117.919992166927,33.7309949285532,106,8140778,2016,2016/10/02 00:00:00+00,2029,7,HARBOR,LILAC, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.91998006,33.73099009,AUTO-AUTO,2022
-117.919987387472,33.7307329877353,107,8954887,2019,2019/07/30 00:00:00+00,2341,2,HARBOR,LILIAC,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.91997528,33.73072815,AUTO-PEDESTRIAN,2022
-117.962872111126,33.6940849021108,108,6806903,2015,2015/01/20 00:00:00+00,2009,2,ELLIS,BUSHARD, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,1,ORANGE,FOUNTAIN VALLEY,-117.96286,33.69408007,AUTO-AUTO,2022
-117.962872111126,33.6940849021108,109,7151499,2015,2015/12/11 00:00:00+00,1156,5,ELLIS AV,BUSHARD ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.96286,33.69408007,AUTO-AUTO,2022
-117.962872218934,33.6940851844633,110,8635355,2018,2018/05/04 00:00:00+00,1428,5,BUSHARD,ELLIS, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.96286011,33.69408035,AUTO-AUTO,2022
-117.954478590801,33.7077349934801,111,6806971,2015,2015/01/24 00:00:00+00,1849,6,BROOKHURST,SLATER,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,FOUNTAIN VALLEY,-117.95446648,33.70773016,AUTO-BICYCLIST,2022
-118.077745736382,33.7608535427176,112,6806983,2015,2015/01/21 00:00:00+00,1915,3,SEAL BEACH BL,WESTMINSTER BL,N,N,N, , ,2,0,2,2,0,0,0,0,0,0,0,2,ORANGE,SEAL BEACH,-118.0777336,33.76084871,AUTO-AUTO,2022
-117.993712148583,33.8466249268914,113,6809307,2015,2015/01/18 00:00:00+00,2152,7,LA PALMA AV,STANTON AV, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,BUENA PARK,-117.99370002,33.84662008,AUTO-AUTO,2022
-117.993710248112,33.8466234992305,114,8911458,2019,2019/12/09 00:00:00+00,2220,1,STANTON AV,LA PALMA AV, ,Y,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,BUENA PARK,-117.99369812,33.84661865,AUTO-BICYCLIST,2022
-118.030867715071,33.8541388354758,115,6809549,2015,2015/01/25 00:00:00+00,1238,7,TRINIDAD WY,COLOMBIA DR,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,BUENA PARK,-118.03085558,33.85413399,AUTO-AUTO,2022
-117.82825210584,33.6670349460711,116,6809896,2015,2015/01/23 00:00:00+00,0829,5,MICHELSON DR,PARKSIDE DR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,IRVINE,-117.82824002,33.66703011,AUTO-AUTO,2022
-117.631091539506,33.7468710859471,117,6813558,2015,2015/02/11 00:00:00+00,0032,3,SILVERADO CANYON RD,KITTERMAN DR,E,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,ORANGE,UNINCORPORATED,-117.63107948,33.74686623,AUTO-AUTO,2022
-117.862792181603,33.6573648929274,118,6813668,2015,2015/02/06 00:00:00+00,0613,5,MACARTHUR BL,JAMBOREE RD, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,NEWPORT BEACH,-117.86278009,33.65736006,AUTO-AUTO,2022
-117.862789801511,33.6573649095398,119,8939186,2018,2018/10/23 00:00:00+00,1956,2,JAMBOREE,MACARTHUR, ,Y,N, , ,2,0,3,1,2,0,0,0,0,0,0,0,ORANGE,IRVINE,-117.86277771,33.65736008,AUTO-AUTO,2022
-117.989832450886,33.7628578381236,120,6814233,2015,2015/01/29 00:00:00+00,2022,4,RT 39,21ST ST, ,Y,Y,39,5,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,WESTMINSTER,-117.98982033,33.762853,AUTO-AUTO,2022
-117.989832450886,33.7628578381236,121,8158763,2016,2016/10/21 00:00:00+00,0741,5,RT 39,21ST ST, ,Y,Y,39,5,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,WESTMINSTER,-117.98982033,33.762853,AUTO-AUTO,2022
-117.989832450886,33.7628578381236,122,8465324,2017,2017/05/27 00:00:00+00,0848,6,21ST ST,RT 39,W,N,Y,39,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,WESTMINSTER,-117.98982033,33.762853,AUTO-PEDESTRIAN,2022
-118.006682121094,33.7224008124403,123,6815752,2015,2015/01/13 00:00:00+00,1459,2,GOLDENWEST,HEIL,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,HUNTINGTON BEACH,-118.00667,33.72239598,AUTO-AUTO,2022
-118.006682121148,33.7224885526381,124,8330160,2016,2016/09/06 00:00:00+00,1131,2,GOLDENWEST,HEIL,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,HUNTINGTON BEACH,-118.00667,33.72248372,AUTO-AUTO,2022
-117.989049276943,33.7096302723731,125,6817457,2015,2015/02/06 00:00:00+00,1508,5,RT 39,HOLLAND,S,N,Y,39,-,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,HUNTINGTON BEACH,-117.98903716,33.70962544,AUTO-PEDESTRIAN,2022
-117.920482200288,33.7702749523897,126,6821462,2015,2015/02/03 00:00:00+00,1054,2,HARBOR BL,FLAGSTONE AV, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.92047009,33.77027011,AUTO-AUTO,2022
-117.92048330131,33.7703142905392,127,8648676,2018,2018/09/26 00:00:00+00,1939,3,HARBOR BL,FLAGSTONE AV,N,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.92047119,33.77030945,AUTO-PEDESTRIAN,2022
-117.910506002768,33.8252465192008,128,6823140,2015,2015/02/11 00:00:00+00,1813,3,SOUTH ANAHEIM BL,VALENCIA AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,ANAHEIM,-117.91049389,33.82524167,AUTO-PEDESTRIAN,2022
-117.648252059289,33.5879449470622,129,6823214,2015,2015/02/08 00:00:00+00,2043,7,OSO PKWY,ARUZA, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.64824001,33.58794011,AUTO-AUTO,2022
-117.662450485386,33.4980797258169,130,6823234,2015,2015/01/28 00:00:00+00,0830,3,DEL OBISPO ST,CAMINO CAPISTRANO,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,SAN JUAN CAPISTRANO,-117.66243844,33.4980749,AUTO-PEDESTRIAN,2022
-117.696267849063,33.6125473973576,131,6823571,2015,2015/01/22 00:00:00+00,1800,4,ROCKFIELD BL,LOS ALISOS BL,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,LAKE FOREST,-117.69625579,33.61254256,AUTO-PEDESTRIAN,2022
-117.586025837631,33.6486101936765,132,8919537,2018,2018/12/16 00:00:00+00,0850,7,SANTA MARGARITA PKWY,AVENIDA DE LOS FUNDADORES,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,RANCHO SANTA MARGARITA,-117.58601379,33.64860535,AUTO-PEDESTRIAN,2022
-117.975641070983,33.7957638428416,133,6826381,2015,2015/02/17 00:00:00+00,2010,2,ORANGEWOOD AV,MAGNOLIA,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,GARDEN GROVE,-117.97562895,33.795759,AUTO-AUTO,2022
-117.832323615449,33.648471304136,134,6833749,2015,2015/02/13 00:00:00+00,1103,5,CAMPUS DR,CORNELL,E,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,IRVINE,-117.83231153,33.64846647,AUTO-BICYCLIST,2022
-117.98941118899,33.7426876661299,135,6837584,2015,2015/02/21 00:00:00+00,1242,6,RT 39,PINE ST,S,N,Y,39,-,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,WESTMINSTER,-117.98939907,33.74268283,AUTO-AUTO,2022
-117.867650139258,33.7481299632291,136,6837731,2015,2015/02/22 00:00:00+00,1709,7,MAIN ST,4TH ST,N,N,N, , ,2,0,5,1,2,2,0,0,0,0,0,0,ORANGE,SANTA ANA,-117.86763804,33.74812512,AUTO-AUTO,2022
-117.613112150306,33.4205748598334,137,6837955,2015,2015/01/13 00:00:00+00,1550,2,SOUTH OLA VISTA,AVE CADIZ,S,N,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,SAN CLEMENTE,-117.61310012,33.42057004,AUTO-AUTO,2022
-117.894905762981,33.6073631454653,138,6840193,2015,2015/02/28 00:00:00+00,2121,6,RUBY AV,BALBOA AV,N,N,N, , ,2,0,2,1,1,0,0,1,0,0,0,0,ORANGE,NEWPORT BEACH,-117.89489367,33.60735832,AUTO-PEDESTRIAN,2022
-117.963642080653,33.93940902892,139,6840245,2015,2015/02/20 00:00:00+00,1727,5,WHITTIER BL,HACIENDA RD,E,N,Y,39,-,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,LA HABRA,-117.96362995,33.93940417,AUTO-BICYCLIST,2022
-117.679122531233,33.6770491952098,140,6842621,2015,2015/01/24 00:00:00+00,2355,6,ALTON PKWY,CATALINA,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,LAKE FOREST,-117.67911047,33.67704435,AUTO-PEDESTRIAN,2022
-117.876224311021,33.8733222669839,141,6842708,2015,2015/03/15 00:00:00+00,1506,7,CHAPMAN AV,MELODY LN,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,PLACENTIA,-117.8762122,33.87331741,AUTO-AUTO,2022
-117.626927466054,33.5846017376336,142,6845820,2015,2015/02/19 00:00:00+00,0825,4,OSO PKWY,MORNING TRL,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,UNINCORPORATED,-117.62691542,33.5845969,AUTO-PEDESTRIAN,2022
-117.464178199071,33.5968809978936,143,6846366,2015,2015/01/26 00:00:00+00,1812,1,RT 74,MPM 16,W,N,Y,74,-,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,UNINCORPORATED,-117.46416618,33.59687615,AUTO-AUTO,2022
-117.464137258762,33.5969134679718,144,90173438,2016,2016/04/30 00:00:00+00,0617,6,SR-74 (ORTEGA HWY),RIVERSIDE COUNTY LINE,W,N,Y,74, ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,UNINCORPORATED,-117.46412524,33.59690862,AUTO-AUTO,2022
-117.464230659142,33.596839758315,145,90678871,2017,2017/12/23 00:00:00+00,1311,6,SR 74 E/B (ORTEGA HWY),MPM ORA 16.00,W,N,Y,74, ,1,1,1,0,0,1,0,0,0,0,1,0,ORANGE,UNINCORPORATED,-117.46421864,33.59683491,AUTO-AUTO,2022
-117.986872258872,33.7374848449685,146,6847099,2015,2015/02/26 00:00:00+00,1430,4,MCFADDEN AV,VAN BUREN ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,UNINCORPORATED,-117.98686014,33.73748001,AUTO-AUTO,2022
-117.783641489061,33.5445371147945,147,6851846,2015,2015/03/07 00:00:00+00,1650,6,BROADWAY ST,BEACH ST,E,N,Y,133,-,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,LAGUNA BEACH,-117.78362942,33.54453229,AUTO-PEDESTRIAN,2022
-117.932802107612,33.7166148358255,148,6854048,2015,2015/02/09 00:00:00+00,1800,1,WARNER AV,MOUNT HOPE ST,N,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.93279,33.71661,AUTO-PEDESTRIAN,2022
-117.816551650131,33.7437263553819,149,6854050,2015,2015/02/10 00:00:00+00,0726,2,NEWPORT AV,BRYAN AV,S,N,N, , ,1,1,1,1,0,0,1,1,0,0,0,0,ORANGE,TUSTIN,-117.81653956,33.74372151,AUTO-PEDESTRIAN,2022
-118.006499275738,33.6603337653537,150,6854061,2015,2015/02/15 00:00:00+00,2145,7,RT 1,10TH ST,N,N,Y,1,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,HUNTINGTON BEACH,-118.00648716,33.66032894,AUTO-PEDESTRIAN,2022
-117.834239374309,33.755615955478,151,6854090,2015,2015/02/18 00:00:00+00,2244,3,TUSTIN AV,WELLINGTON AV,N,N,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,ORANGE,SANTA ANA,-117.83422728,33.75561111,AUTO-BICYCLIST,2022
-117.976052184373,33.8368149566913,152,6854091,2015,2015/02/18 00:00:00+00,0621,3,NORTH MAGNOLIA AV,W MADISON CIR,S,N,N, , ,1,1,1,0,1,0,0,0,0,0,0,0,ORANGE,ANAHEIM,-117.97604006,33.83681011,AUTO-AUTO,2022
-117.99558222792,33.8393948761567,153,6854144,2015,2015/01/13 00:00:00+00,1944,2,BEACH BL,CRESCENT AV, ,Y,N, , ,1,1,1,0,0,1,0,0,0,0,1,0,ORANGE,BUENA PARK,-117.9955701,33.83939003,AUTO-AUTO,2022
-117.864023196804,33.7272448413166,154,6854213,2015,2015/01/20 00:00:00+00,0606,2,EDINGER AV,MAPLE ST,E,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,SANTA ANA,-117.8640111,33.72724,AUTO-PEDESTRIAN,2022
-117.782428969212,33.801286793912,155,6854537,2015,2015/04/30 00:00:00+00,1419,4,ORANGE PARK BL,AMAPOLA AV,S,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,ORANGE,-117.78241688,33.80128194,AUTO-PEDESTRIAN,2022
-117.975452219731,33.7796049202519,156,6854611,2015,2015/02/10 00:00:00+00,1855,2,MAGNOLIA ST,ERNEST FULSOM DR, ,Y,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.9754401,33.77960008,AUTO-PEDESTRIAN,2022
-117.907862110531,33.6801348832911,157,6854616,2015,2015/02/04 00:00:00+00,1901,3,W BAKER ST,FAIRVIEW RD, ,Y,N, , ,1,1,3,1,1,1,0,0,0,0,0,0,ORANGE,COSTA MESA,-117.90785001,33.68013005,AUTO-AUTO,2022
-117.938228830939,33.6226921552371,158,6854665,2015,2015/05/24 00:00:00+00,2045,7,RT 1,SUPERIOR AV,E,N,Y,1,-,1,1,0,0,0,0,1,0,0,0,0,0,ORANGE,NEWPORT BEACH,-117.93821673,33.62268733,AUTO-PEDESTRIAN,2022
-117.907892100451,33.6775821127379,159,6854668,2015,2015/05/17 00:00:00+00,1418,7,FAIRVIEW RD,ADAMS AV,N,N,N, , ,1,1,0,0,0,0,0,0,0,0,1,0,ORANGE,COSTA MESA,-117.90788,33.67757728,AUTO-AUTO,2022
-117.889282168541,33.8144849489694,160,6854753,2015,2015/06/11 00:00:00+00,1456,4,SOUTH STATE COLLEGE BL,E WINSTON RD, ,Y,N, , ,1,1,1,0,1,0,0,0,0,0,0,0,ORANGE,ANAHEIM,-117.88927006,33.8144801,AUTO-AUTO,2022
-117.926096671696,33.6463482483189,161,6855400,2015,2015/02/22 00:00:00+00,0243,7,ROSS ST,ARNOLD AV,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,COSTA MESA,-117.92608457,33.64634342,AUTO-PEDESTRIAN,2022
-117.889863916532,33.9126820004903,162,6856133,2015,2015/03/01 00:00:00+00,1840,7,IMPERIAL HWY,RANDOLPH AV, ,Y,Y,90,5,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,BREA,-117.8898518,33.91267714,AUTO-BICYCLIST,2022
-117.900489492697,33.7261791284661,163,6856788,2015,2015/03/06 00:00:00+00,1633,5,GREENVILLE ST,STANFORD ST,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,SANTA ANA,-117.90047739,33.72617429,AUTO-PEDESTRIAN,2022
-117.885218201932,33.7479448424002,164,6856798,2015,2015/03/04 00:00:00+00,1639,3,SANTA ANA BL,BRISTOL ST,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,SANTA ANA,-117.8852061,33.74794,AUTO-BICYCLIST,2022
-117.867882116913,33.7196948699664,165,6857580,2015,2015/03/11 00:00:00+00,0640,3,MAIN ST,SAINT GERTRUDE PL, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,SANTA ANA,-117.86787002,33.71969003,AUTO-AUTO,2022
-118.009672242718,33.8589249278309,166,6860751,2015,2015/02/21 00:00:00+00,1825,6,ORANGETHORPE AV,OSLO CIR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,BUENA PARK,-118.00966011,33.85892008,AUTO-BICYCLIST,2022
-117.70219207708,33.5650349112479,167,6863055,2015,2015/02/02 00:00:00+00,1639,1,ALISO NIGUEL,MOULTON PKWY, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,ORANGE,LAGUNA NIGUEL,-117.70218002,33.56503008,AUTO-AUTO,2022
-117.660492094569,33.6223448803234,168,6863059,2015,2015/02/28 00:00:00+00,2003,6,ALICIA PKWY,TRABUCO RD, ,Y,N, , ,2,0,6,1,1,4,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.66048004,33.62234004,AUTO-AUTO,2022
-117.915812157697,33.7451948799983,169,6863385,2015,2015/02/14 00:00:00+00,0940,6,1ST ST,JACKSON ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,SANTA ANA,-117.91580005,33.74519004,AUTO-AUTO,2022
-117.915812157697,33.7451948799983,170,8487814,2017,2017/10/07 00:00:00+00,0841,6,1ST ST,JACKSON ST, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,ORANGE,SANTA ANA,-117.91580005,33.74519004,AUTO-AUTO,2022
-117.915814108877,33.745194506574,171,8552603,2018,2018/01/24 00:00:00+00,1956,3,1ST ST,JACKSON ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,SANTA ANA,-117.915802,33.74518967,AUTO-BICYCLIST,2022
-117.717233884287,33.6295901878588,172,6863489,2015,2015/02/27 00:00:00+00,1938,5,ROCKFIELD BL,LAKE FOREST DR,N,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,LAKE FOREST,-117.71722182,33.62958535,AUTO-AUTO,2022
-117.97566224184,33.8030849232575,173,6897194,2015,2015/05/02 00:00:00+00,2245,6,KATELLA AV,MAGNOLIA ST, ,Y,N, , ,2,0,6,1,1,4,0,0,0,0,0,0,ORANGE,UNINCORPORATED,-117.97565012,33.80308008,AUTO-AUTO,2022
-117.873155713779,33.787914847018,174,6874582,2015,2015/03/28 00:00:00+00,1632,6,WEST CHAPMAN AV,MARKS WY,E,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,2,ORANGE,ORANGE,-117.87314361,33.78791,AUTO-AUTO,2022
-118.011042188242,33.8029548912594,175,6879514,2015,2015/02/11 00:00:00+00,0230,3,KATELLA AV,KNOTT AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,ORANGE,STANTON,-118.01103006,33.80295005,AUTO-AUTO,2022
-118.011042188242,33.8029548912594,176,7191654,2016,2016/01/29 00:00:00+00,1100,5,KNOTT AV,KATELLA AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,STANTON,-118.01103006,33.80295005,AUTO-AUTO,2022
-118.011044232392,33.8029566538885,177,8851323,2019,2019/04/11 00:00:00+00,2207,4,KATELLA AV,KNOTT AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,STANTON,-118.0110321,33.80295181,AUTO-PEDESTRIAN,2022
-118.006922121728,33.7373749044546,178,6881365,2015,2015/03/12 00:00:00+00,2119,4,GOLDENWEST ST,MCFADDEN AV, ,Y,N, , ,2,0,5,1,2,2,0,0,0,0,0,0,ORANGE,WESTMINSTER,-118.00691,33.73737007,AUTO-AUTO,2022
-117.918082239179,33.8909349066633,179,6881731,2015,2015/03/12 00:00:00+00,0727,4,BREA BL,BARBARA BL, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,FULLERTON,-117.91807012,33.89093005,AUTO-BICYCLIST,2022
-117.854215539856,33.7872598186391,180,6883456,2015,2015/04/01 00:00:00+00,0910,3,S OLIVE ST,WEST CHAPMAN AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,ORANGE,-117.85420344,33.78725497,AUTO-PEDESTRIAN,2022
-117.984452433335,33.8016351522814,181,6884948,2015,2015/04/01 00:00:00+00,2318,3,DALE ST,KATELLA AV,S,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,GARDEN GROVE,-117.98444031,33.80163031,AUTO-AUTO,2022
-117.914960599753,33.7814382642549,182,6885048,2015,2015/03/31 00:00:00+00,0424,2,HARBOR BL,LAMPSON AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,GARDEN GROVE,-117.91494849,33.78143342,AUTO-PEDESTRIAN,2022
-117.897932149132,33.8105948687503,183,6886385,2015,2015/03/27 00:00:00+00,0205,5,EAST CERRITOS AV,SOUTH LEWIS ST, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,ANAHEIM,-117.89792004,33.81059002,AUTO-AUTO,2022
-117.847750421443,33.6841750467688,184,6886398,2015,2015/03/22 00:00:00+00,0927,7,MAIN ST,VON KARMAN,W,N,N, , ,2,0,3,1,2,0,0,0,0,0,0,0,ORANGE,IRVINE,-117.84773833,33.68417021,AUTO-AUTO,2022
-117.876590078686,33.7263930400897,185,6888899,2015,2015/03/22 00:00:00+00,1751,7,FLOWER ST,EDINGER AV,S,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,ORANGE,SANTA ANA,-117.87657798,33.7263882,AUTO-AUTO,2022
-117.692752079844,33.6172048979082,186,6890139,2015,2015/03/31 00:00:00+00,1955,2,LOS ALISOS BL,MUIRLANDS BL, ,Y,N, , ,2,0,4,1,1,2,0,0,0,0,0,0,ORANGE,MISSION VIEJO,-117.69274002,33.61720006,AUTO-AUTO,2022
-117.692753452936,33.6172037817552,187,8765934,2018,2018/11/29 00:00:00+00,0905,4,LOS ALISOS BL,MUIRLANDS BL, ,Y,N, , ,2,0,3,1,1,1,0,0,0,0,0,0,ORANGE,LAKE FOREST,-117.69274139,33.61719894,AUTO-AUTO,2022
-117.705131058609,33.5820195231934,188,6890178,2015,2015/03/25 00:00:00+00,0758,3,MOULTON PKY,GORDON RD,N,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,LAGUNA HILLS,-117.705119,33.58201469,AUTO-AUTO,2022
-117.97216341324,33.6940181914373,189,6894526,2015,2015/04/19 00:00:00+00,1925,7,ELLIS AV,MAGNOLIA ST,W,N,N, , ,2,0,6,1,1,4,0,0,0,0,0,0,ORANGE,FOUNTAIN VALLEY,-117.9721513,33.69401336,AUTO-AUTO,2022
-117.869751889625,33.7443958024566,190,6895060,2015,2015/04/18 00:00:00+00,2136,6,BROADWAY,WALNUT ST,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,SANTA ANA,-117.86973979,33.74439096,AUTO-PEDESTRIAN,2022
-117.895343372312,33.7278882196636,191,6895140,2015,2015/04/18 00:00:00+00,1607,6,TOWNSEND ST,EDINGER AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,ORANGE,SANTA ANA,-117.89533127,33.72788338,AUTO-PEDESTRIAN,2022
-117.491505152844,33.5929903364336,192,6895301,2015,2015/03/12 00:00:00+00,1458,4,RT 74,SAN JUAN CREEK BRIDGE,E,N,Y,74,-,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,UNINCORPORATED,-117.49149313,33.59298549,AUTO-AUTO,2022
-117.967642221271,33.8144449045522,193,6896547,2015,2015/04/14 00:00:00+00,1835,2,GILBERT ST,GUINIDA LN, ,Y,N, , ,2,0,2,1,1,0,0,0,0,1,0,0,ORANGE,UNINCORPORATED,-117.9676301,33.81444006,AUTO-BICYCLIST,2022
-117.909394527308,33.627639576867,194,6898169,2015,2015/04/02 00:00:00+00,0755,4,SHERINGTON PL,IRVINE AV,E,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,ORANGE,NEWPORT BEACH,-117.90938243,33.62763475,AUTO-BICYCLIST,2022
-118.006393128123,33.6952298297229,195,6899217,2015,2015/04/13 00:00:00+00,0824,1,GOLDEN WEST,ELLIS,N,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,ORANGE,HUNTINGTON BEACH,-118.00638101,33.695225,AUTO-AUTO,2022
